"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3291139240506","12.7159420289855","19.5391124143288","20.3448190649491","11.8604149677876","32.4970666110039","34.3777684538841","32.6556711938037","22.1367915582472","20.6718783563252","20.8657453093811","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.25074702204848","2.03124482602107","2.26774589192604","1.96963291958044","1.93055857347098","1.88486682463102","2.07961936015824","1.85195694357998","2.29767251939567","2.43416753437938","2.28661622551749","2.1079717457114","2.31778209800765","2.11074172547559","2.20756393740679","2.00426223337861","2.32104693213536","2.31423266289489","2.35795730062073","2.4970649013133","2.48989578488601","2.58210874483481","2.66030674579303","2.93627289991861","2.96600550441302","2.95472170818505","2.6250366796807","2.6147006889558","2.48937521722977","2.35967514225005","2.29330520898016","2.12919223112803","2.04280367601027","2.0118717370405","2.00133740218861","1.91702239465122","1.81443901615473","1.72281567944182","1.75731994886122","1.75523458900652","1.72551798839458","1.62958403293614","1.45597370162444","1.42254439300681","1.43022117967926","1.38717775355122","1.37000746147478","1.36310631227691","1.36762048450666","1.35835383696039","1.3873781239833","1.33187655521014","1.42363040003724","1.27236040392798","1.25391242368837","1.2702320395662","1.13713590926222","1.23002910987775","1.25433377164601","1.23270491757212","1.3678936018154","1.36942532659619","1.46603384385733","",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761751960945642","1.04163027365878","0.958098327008493","0.873596073837831","1.0467724867254","1.06749171827448","1.28711336447566","1.37632711527768","1.50221446192756","1.66712950092163","1.74304929525979","1.6996892247017","1.4509199321799","1.38756206587647","1.65732023639674","1.7671976129674","1.79905979568072","1.70042562190944","1.67893330315731","1.89767278395814","1.9089636493344","1.92535738573578","2.0260417420727","2.06916436631533","2.00976650859972","2.0090871203263","2.04936301781519","2.29382997058163","2.01304423406157","2.08666579059428","",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.85587761674718","1.9321903294163","2.42836676217765","2.9215844785772","3.22993525071525","3.10719908401317","2.48622496976213","2.1956163689345","2.02066455324645","1.88310980263875","1.90607150412524","1.93641025641026","1.92555408221254","2.79458239277652","4.49206211503427","4.13172252533126","3.96778085302675","4.81090245174752","6.88658800866843","8.70858213323967","7.53695803155075","7.53901842798044","7.1796178343949","7.96914816163087","6.82390419897137","6.69723756906077","6.85567368494198","8.5014361098123","10.2766484563588","9.6579698086295","5.70513154467309","3.44170834936514","3.07168835064302","2.86843870238978","2.22561605430131","2.11713848911382","3.3431774775412","7.27693614895529","9.50694268259021","7.61384390577726","4.34902077753107","3.71938809903571","3.23884273442423","3.07265040654432","2.81221837499407","2.30714932404438","1.89627732982541","1.51584796368311","1.20460157802807","1.15394252706819","1.09070647415251","0.868361507077892","0.806417193723534","0.768407756190907","0.70541465068261","0.683567210395797","0.675310715716932","0.645850962685811","0.579949536836241","0.52168578635416","0.49197376876991","0.903892013953936","",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.80148529522337","3.71095360779601","3.73674753733301","3.56545160834621","3.4801148957098","3.36575465285485","3.36116538905003","3.30897271175949","3.26917062288091","3.03468522247056","2.85782559200629","2.86097162903506","2.90132860266654","2.80618119080242","2.83329117351748","2.87033825112162","2.7950859399941","2.81204489670604","2.79494403389523","2.76537000924539","2.71980908100758","2.79877362774181","2.83052936283151","2.80435130436841","2.73503623126158","2.68043069267314","2.60717004837011","2.63106178382399","2.53227022254297","2.44798211491664","2.37814930389702","2.18730374603621","2.07924018215132","2.0113115023412","1.92775988743601","1.81317977055363","1.79596350396817","1.76131188930021","1.71807244914232","1.69185827780975","1.65446833974971","1.61053740716089","1.59426878492676","1.58886916481568","1.56377174493525","1.48368338297596","1.47916234091782","1.43886389946412","1.4577435397032","1.53472561535158","1.46955727784575","1.40694785867789","1.40464747341551","1.3562378617029","1.32612641836644","1.31231003397221","1.32809528358871","1.3341323965999","1.34828999323069","1.38254838363268","1.54244370919581","1.51416383043085","1.56372471475378","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.12983287158678","2.43977098105684","3.19048162554733","2.79678516350961","3.23935620774129","2.71477625187652","2.46927211193976","3.90694588414423","5.42751713403235","6.11989286185049","4.61114717093014","4.36592320147228","4.77773931250472","4.90417130882699","4.89730699480444","6.19013442483782","5.43629734847129","5.32326326256968","5.0092881798381","4.52923664733862","4.14096181464888","4.11616031879279","3.36689360036184","3.82012616388111","3.94798999714224","3.48005473708031","3.85769549055013","","","","","3.67345193652143","2.60376563833161","2.78230944924959","3.11316716047365","2.27977391767859","1.92091427482334","2.16185447616604","2.19929628981892","2.92810479876516","2.69346254679206","2.63728819229281","2.62772754814892","2.59722377706868","2.41823007521446","2.24987377865056","2.07959638791351","2.10237597684962","2.06975934286004","2.12658999271865","1.84820806824512","1.42916398562707","1.58938499004205","1.95775679817689","1.9514268591161","2.04379476620015","1.84639755750095","1.98742287370391","1.65236803227615","1.69153769470915","1.75215156681337","1.69299536022863","4.8737806055168","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.76904104762464","1.8361815196588","2.51317830864007","1.92714178695058","1.85927303165209","1.79734038277768","1.71395131378637","1.61552115269617","1.755074400253","1.43747769806296","1.37585401679306","1.44904687492755","1.53084554364898","1.45370204008298","1.27017866747889","1.50815981992122","1.34012461675403","1.40535201149425","1.42944410507025","1.47900930967855","1.67093547993658","1.54558673057246","1.6437501499772","1.8232638142335","1.60404180113724","1.67657907276353","1.72390995338997","1.64553300960529","1.60769117311844","1.5343144923525","1.5633514986376","1.78123103649322","1.90713101160862","1.86801150656572","1.75560359540335","1.42254149924916","1.53047227121301","1.53515505066012","1.46317555780765","1.22310377157804","1.24114750368778","1.14451283258445","1.15463722865486","1.44685726264926","1.47016356457354","1.46451773981136","1.44240186243663","1.28752050624668","1.39093940428535","1.56074235593355","1.49175815960034","1.48940898392913","1.52658465854544","1.53386093450991","1.45193018748459","1.44996097168673","1.41965262644931","1.35129760805299","1.36253437390239","1.35371761625629","1.42582276779338","1.26152989821883","1.72168290261653","",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","0.187695516162669","0.217083529966966","0.24885145482389","0.218740762636713","0.242222222222222","0.30049786628734","0.396150761828388","0.507575757575758","0.873095000712149","0.938856941673513","0.862051438446681","0.919420509421456","1.15496779857107","1.24142084112131","1.22260793484156","1.13315792450674","1.04396175427768","1.96952748392996","2.05201508941251","2.27010663248741","2.10875525984723","2.16678825384228","1.84041410651212","1.80855931911651","1.70263727299194","1.6257873899244","1.42424634501108","1.36495958076192","1.25918886595729","1.13180634323429","1.75624341841376","1.82458369041641","1.5485667306433","1.48650087420329","1.58387595253995","1.32359461422314","1.60859901711712","2.23709999847122","1.52095281013957","1.78657925681224","1.60512894075313","1.61040391811109","1.49096169403815","1.38677744785356","1.53977309916003","0.910147310120732","1.10379290217157","1.4048380780238","1.45588315236828","1.43529925860875","1.58932558621181","1.5997674680295","1.39581319775425","",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","5.42848588493053","5.29560753876716","5.15887134953187","4.74008571749863","4.54025026669875","4.39531951376613","4.29010327424386","4.29524594691896","4.13684603777682","3.67975172675766","3.45855771733226","3.31609304824223","3.23030459043129","3.14371920479698","3.08644058078624","3.1971454640285","3.15613958423347","3.23156861034418","3.15148731411781","3.13939544307514","3.15520508491915","3.24613261046416","3.2238391338373","3.23713177475225","3.18736925092314","3.14393280229726","3.08576501575346","3.12045160513517","2.96318060884889","2.8799353124635","2.80526762706676","2.81213643806721","2.69066071063176","2.68953480643636","2.66037496035159","2.49249618936836","2.41447395059335","2.37540965314127","2.22620830652768","2.17784297022174","2.08501824480333","2.03069528996546","2.04625799037992","2.0956804128006","2.10435083527246","2.02370691892637","1.97509829987374","1.90752863357749","1.89707589581907","2.09814733452729","1.96941935275241","1.89140621361087","1.87108059984757","1.84987591828694","1.86296143947269","1.87225828127684","1.91728236804142","1.90864201234437","1.84300872300244","1.8364614707329","2.00284011601108","1.91536145421393","1.93872341806871","",
"Faroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","1.10778443113772","1.01508888474928","1.36759569663221","1.43240191454706","1.44053282588011","1.55023041474654","1.30353817504655","0.679580306698951","0.780709342560554","0.668474481991378","1.02970153578673","","1.87713310580205","1.60362751603628","2.28680323963792","2.44764067625536","2.55358662849184","2.25549415242257","2.85904698433855","3.99592771697633","","","","","","","","","","","","","","1.80145224765811","1.79395209821725","1.78317027682097","1.66832793289402","1.6131661692941","1.24868216929966","1.28261921013258","","","","1.87162256589575","1.46243422997043","1.61980464787095","1.60404717948982","1.14481839629997","1.18502560854907","1.44754580418175","1.81138276957815","1.54948729535702","1.58168467646335","1.71980085622052","1.5398824689606","1.25778433704406","",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","7.09248637082215","6.92138752285922","6.94416604105903","6.80074341068238","6.59605601313516","6.43697857340144","6.24903679676674","6.2357037120617","5.9411052003122","5.5021956389853","5.19741323809566","5.07633062254603","5.1710477559332","4.90616105746511","5.06942711490535","5.33960343915615","5.17550333681554","4.92327762103886","4.73304308586993","4.67975756747534","5.01990345888742","4.98376336921746","5.38132652115477","5.39688559001511","5.50807949805952","5.32070461905547","5.05982373679728","4.68666844260533","4.21428762838849","4.04095433156431","3.983217694585","4.11680242273171","3.86471776641263","3.59064951247979","3.38193371776532","2.85419949053587","2.72459232198324","2.56014877225605","2.49596227501881","2.42290959332375","2.3727966452319","2.41112210130721","2.48565967470705","2.55206201518244","2.49782136751626","2.42271607573388","2.36967440284241","2.37465777127738","2.4871500848402","2.64772453259797","2.56799960467203","2.49660572562908","2.41848641777485","2.29111791300379","2.18411844544609","2.04405824127615","1.97673348686221","1.94766638785079","1.93995346271687","1.98132730031255","2.15677756004236","2.16157191775693","2.22718397866051","",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21017302703038","1.25358766896378","1.13697395615685","0.924374855931971","0.615582490752135","0.740186005258763","1.00053299706695","1.06848912472203","1.37383897186186","3.33916979671741","5.21830695097827","9.15911651704757","8.52011839531126","5.60659705141183","3.70963239057219","3.10296868545418","2.98373409824723","2.57055243515557","2.35793959370315","2.00294589032771","2.08164031548883","1.96974296903126","1.89711315739272","1.77655401596637","1.8054778310535","1.60542784800892","1.43098609970017","",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.70665901262916","2.10300429184549","2.00100300902708","2.01634877384196","1.92198868229588","1.73260572987722","2.2266139657444","","2.65588235294118","2.50125062531266","2.11819389110226","1.70131947221112","1.42984014209591","1.36493432324386","1.58154506437768","1.71493469619534","1.56680968433956","1.2532473349458","0.851281806918898","0.646304301608674","0.773574778895293","0.741113531698977","","0.341179539008248","0.593211881978556","1.00044308668175","0.900516843869348","0.892627345844504","0.437880517503805","0.430846522392588","0.276510427354999","0.368975044988862","0.377347219697109","0.421951639889914","0.426586695929125","0.335747716894977","0.286903633491311","0.287938176197836","0.334707661290323","0.333671099852227","0.4436304","0.264452812963597","0.260305614783227","0.30375830974791","0.277570912276859","0.260967076343411","0.262213532811969","0.370332914572864","0.294033500427925","0.336757870912986","0.282687655236928","0.43515452267479","0.593208552483374","0.400293224505535","0.484989034811323","0.392914355459172","0.291411917393383","0.312701238213381","0.325876657150172","0.343818434751391","0.350948994874229","0.384879261038789","0.35007061763268","",
"Gibraltar","GIB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.902357645982379","0.793828345445229","0.639108637534101","","","","","","","","","2.38055425991604","1.69464061466168","1.3407093629396","1.35611690454208","","","1.17281926203606","1.25499180312356","1.59513114331129","1.53463751403247","3.10021054615164","3.3246802439883","2.44118141486197","2.22856440980186","","","","","","","","2.28659822674558","2.34960684351508","2.24021951361906","2.51773534460496","1.88205381003036","1.76812250574436","1.63681420468527","1.44513568163751","1.43889936596927","1.48454111736468","2.03715761863678","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.340909030378368","0.477501573316551","0.55122589453325","0.563939016801493","0.631086622245003","0.810531317253137","0.958392269816802","0.46126597245397","0.50424326671404","0.409650498904237","0.279219753894381","0.255557491763486","0.304615670171595","0.397307469403729","0.407575945502193","0.384833814905964","0.325833061382465","0.31579359886356","0.234862058929382","0.24438080993324","0.227388636213975","0.192621401787275","0.277027428909804","0.260242378391835","0.355318377435937","1.09491765751865","0.482205427892009","","","0.792325301857297","0.739511152519748","1.20768853626782","1.04052212323916","","","0.715876283557486","0.769340979399031","0.809324910343592","0.76855558144666","0.693939998753325","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.00869457771777129","0.0134783154640054","0.0150240384615385","0.0109031437397783","0.0243964421855146","0.0580869565217391","","0.18108504398827","","","","","0.317965023847377","0.495568090249799","0.566593083149375","0.650521152667075","1.4047619047619","","2.62803036170707","1.62672677091596","1.5586028989376","1.57542311053966","","1.89459928348781","","","","1.55025769160365","1.82387957578709","1.51613050510836","2.33372193259001","1.9570423918299","1.89380436110046","1.47900420224188","1.26454587592398","1.30856549036791","1.40917665155925","1.56801327840185","1.68760178337827","1.60258794398635","1.6147644517108","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98642304021115","2.0456168533629","","","","","","","","","","","","1.50182582447025","1.48230906749545","2.47492960390331","","","","","0.766177853756616","1.0414320758195","1.23949051891159","1.12893661595392","1.14208318733626","1.30196407170833","1.61986602963713","1.46249872263959","1.09726208496911","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.85730295953435","4.24357000022985","4.04842971228294","3.82448463962285","3.57356211032106","3.49846492059281","3.58468738765907","4.34570766758805","4.69018026641258","4.78878606005897","4.19730219448359","4.11919917305914","3.95652514491618","3.5177090640908","4.82446883464592","5.84732162220776","5.82922738415295","5.91853565442111","5.57544451249418","5.181248328693","4.6608059951787","5.7357013089349","5.62659345822855","5.17247666277713","4.83544433693963","4.69256693840525","4.12801512211307","4.25552044841929","4.19823223061689","3.7658694645888","3.79826032707078","3.484865109943","3.62980089042347","3.60012469561704","3.58197232877289","3.17319019644845","3.31191328182087","3.36586889039913","3.53386881535161","3.36046994465272","3.46535532008881","3.25141285622817","3.07737457530621","2.49389475249858","2.60567252971209","2.83659627711189","2.78341887026498","2.67930592141264","2.98305234467131","3.22484113782964","2.75021826236583","2.52227876563293","2.44377558683293","2.36777200944603","2.35228766757336","2.46330328904394","2.57212022449423","2.56348990681236","2.71645307270589","2.62239872406513","3.06210325200707","3.8631706100809","3.69207449516864","",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.15792223391347","1.12222106548301","1.0453078110693","1.17300751136389","1.00383425318668","1.39559048518441","1.37345487471598","1.45714604983797","1.26668736417262","1.02599976681823","1.69642857142857","1.11850060459492","1.14198705748002","0.910753901840968","0.898307765301281","1.23148656061437","1.27139028245481","1.37213757868808","1.18112181863108","1.3066782558308","1.31685153691905","1.88944910430075","2.02571867758735","2.03593409871932","2.19084928671742","2.00737043596487","1.66749799534035","1.75071000671895","1.86907699721099","1.8028516299552","1.72801156281599","1.26843726414995","1.47262037513846","1.26706017134887","1.1785345993652","1.08042737364637","0.895717413539242","0.74281794332224","0.720839850994178","0.675600759866063","0.918401634718749","1.05206292918867","0.762245026054294","0.815655342525256","0.479416089056921","0.383913656735458","0.43182946456192","0.398456601466993","0.468231102914397","0.395326073511874","0.441382604389834","0.459619447723005","0.475870730886697","0.471272593167646","0.424656428368739","0.405967931287061","0.440496512523365","0.383850245049506","0.372491637911365","0.430081218533133","0.441524325788993","0.397670423818451","0.462491769474559","",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.64596273291925","2.85057471264368","6.95810564663024","8.35260115606936","6.07458292443572","3.89084507042253","3.71501272264631","3.70026525198939","3.9448966812774","5.12655601659751","4.51634877384196","4.67470588235294","8.43686354378819","5.35585585585586","3.08608876973488","2.66376601401982","1.5837366892546","0.905828279604213","0.582892778319561","0.969692301108401","0.950952235978621","1.00593672094627","0.915520386083765","0.78783093358105","","","","1.765977248429","2.01794562341177","2.29328668097935","2.19971682743689","2.80932483375126","1.41048583687429","0.805815134799291","0.914399668478094","1.00888107540392","0.981015648111865","0.905210395614708","0.878175345601621","0.825543220373685","0.843693300095089","0.951652170035393","1.08486547097887","1.15412827584568","1.25334268912328","1.29081562879598","1.29961278504611","1.40257741131547","0.995030769840688","0.569847554986499","",
"High income","HIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","6.95820909434706","6.92539127190742","6.99438864292581","6.57463015395406","6.04005504284942","5.72933763916893","6.14257015737487","6.61440373575091","6.48838754322731","5.98958371350254","5.23220276603346","4.67293389625638","4.38107766048503","3.91886097435682","3.89656899337398","3.79184893375026","3.59965450838309","3.72377912591872","3.54856957298972","3.57064716804361","3.64794373721998","3.95359501189281","4.5676691164981","4.34756367297644","4.37038146506111","4.42811936820226","4.01620692670939","3.85917114746945","3.59293466811061","3.52870605601535","3.41838758564276","3.09632990716652","3.00422157835775","2.83614689738408","2.63386825821021","2.42088292094924","2.35787383359689","2.3723930417212","2.33385381835851","2.25092694968645","2.25585220707189","2.28511906830314","2.398616074236","2.48155786902972","2.49900815596524","2.50861420091665","2.49880665158747","2.4754017940337","2.5687917718619","2.82376720719556","2.78869927528412","2.69582237435355","2.63266114881769","2.52206387036767","2.44295913920779","2.44614174205875","2.37129503323402","2.34059092640434","2.33818381222773","2.40270172696203","2.59400710416446","2.47607805713225","2.55857758800176","",
"Hong Kong SAR, China","HKG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.16840536512668","1.07584269662921","0.988387096774193","0.931707317073171","1.2800875273523","1.2291052114061","1.18181818181818","1.1371237458194","1.08545034642032","1.06824925816024","1.36929460580913","1.47001934235977","1.83600713012478","1.68337730870712","1.59886471144749","1.90391459074733","1.75816023738872","1.9047619047619","2.26961558715113","2.23954802259887","2.22135619641465","2.14577052668913","2.30755984157052","2.27494312642184","2.44049412473637","2.5827723588405","2.77011946960746","2.95003010234798","2.85374554102259","2.67079543255274","2.20148360851878","1.54468554615668","","1.15782978535854","","","","","","","0.729929060458941","0.822610515328626","0.809187514419362","0.998264922159563","0.682692754206461","0.641478464457184","0.692430000775615","0.776008264862645","0.953978556250972","1.07491069621038","1.07445720815541","1.13130910330426","1.14601855382863","1.60131821530496","1.54864514050243","1.67127565023158","1.66470130383407","1.72440517780481","1.60769447208664","1.62394902602413","1.47611473885056","1.54111976577739","1.52909744390138","",
"Heavily indebted poor countries (HIPC)","HPC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","2.14044659387453","","2.22921447862143","1.95961166381693","1.9719305512954","2.00784277188619","2.14102990062901","1.99792588476087","1.88208786391401","2.08255440648358","2.07181621220461","2.62839579502665","2.70448905851736","2.64725024497549","2.81989539416007","2.63327686988023","2.86092167979058","2.68450678359362","2.89737573140937","2.97124581113328","3.29743094330075","3.11408283506489","2.10228908334491","2.30005903984568","1.91427400520684","1.55598494023654","1.45058615162153","1.47120405093332","2.1450394048053","2.38211148267966","2.04359847225302","1.93216207175302","1.82163249227968","1.55172012891497","1.88753299930283","1.53028148864342","1.6069783531837","1.7875901053946","1.84889903253722","1.88658642009844","1.31232218362861","1.24967236811888","1.10807413331632","1.18176396343956","1.19262137744543","1.32750699292468","1.32662006363135","1.45851703887569","1.12648768878207","1.13072816853952","1.17900732038292","1.15440801869501","1.20323713057852","",
"Croatia","HRV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.60738644340829","10.7267571545045","11.1481772894242","9.17569132270808","8.16321470358059","7.52158642382081","5.59525129683707","4.41637693322144","3.02098660264849","2.70460855366516","2.70984361143565","2.02770104358502","1.74186592099339","1.74564360143634","1.67011885636533","1.61679762549879","1.8317261289334","1.78982105089475","1.68119004403669","1.75156707309848","1.67035771818299","1.62500930184102","1.82318151586821","1.76057668551165","1.60035063862307","1.64359280793866","1.55248991956117","1.60930358927584","1.7145817419643","2.01266537086965","2.16749051634117","",
"Haiti","HTI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.088607367475292","0.0891194089456869","0.102173247627793","0.111550387596899","0.113783288948069","0.106326027948125","0.0777847814843548","0.106210123351765","","","","","","","","","","","","","","","","","","0.0348932921803055","0.0359325390815037","0.0522036996982964","0.0482249983187593","0.0492694869004829","0.0880935388760229","0.0820730320346067","0.171754660980882","0.110133662270893","0.0691842245934902","",
"Hungary","HUN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","4.03007518796992","3.74168514412417","3.27365728900256","3.00699300699301","3.2078413900646","3.33540501346592","3.00623936471923","2.9553264604811","3.23963792282039","3.23904440861791","3.34257975034674","3.33376073855623","3.24330699374926","3.33593662836104","3.14767501277466","4.97242913804779","3.22373254959589","3.15557729941292","3.59622327131352","2.78616206175993","2.56353802709041","2.16146979946364","2.1796531721192","1.90656828980965","1.82413438385634","1.32472748303328","1.25906103979783","1.47668440278226","1.2721641748015","1.43361259969176","1.51310022700998","1.57012709014657","1.59377380209258","1.64262159438689","1.47272381889096","1.40983615554013","1.21856650672823","1.26721425125684","1.17976756209114","1.125985152169","1.02199035673629","1.03709056372928","1.02649856116043","0.943403779328103","0.857809630794751","0.904722073336147","1.00201990429055","1.19355289709367","1.00607480181133","1.33550194403956","1.76057381022288","1.68336608855554","1.52573720690762","",
"IBRD only","IBD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.48660827096786","2.97164507478559","2.95551564372397","3.14836144871218","","2.89887923917404","3.03742341692002","3.04980068174998","3.29073258663379","3.48478401967651","3.25999881566567","3.04435447815419","3.76995581115858","4.39732950466579","4.47047072335291","4.37142058666456","4.04941912331956","3.26472439138287","3.02754110695021","3.38854265555337","3.53428652425456","3.48286342059387","3.22898378805476","3.26821939634505","3.46230766432075","3.43632039366287","","2.79599279410061","2.50738663310007","2.22290191106595","2.3816071565615","2.22099170622365","2.19773164394838","2.1489491068561","2.06664584464859","2.05136765902173","1.90653540448871","1.96914197478044","1.89432564817417","1.97238640197255","2.01767924926377","1.98698836215845","1.93150613407079","1.92603035391929","1.89104360353131","1.85346884530037","1.86691428664528","2.04921839462791","1.90184109000138","1.82717200964018","1.87495250496252","1.91566728902304","1.92879241447851","1.94673622413168","1.95109856136615","1.87906703334129","1.80928695618135","1.83629789871817","1.9363915780619","1.75982927877528","1.8635111202225","",
"IDA & IBRD total","IBT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.52170294615597","2.84511492027478","2.89679666759426","3.12765846697355","","","3.24486785061255","3.3279382044223","3.43612933959649","3.5652133828704","3.42961047460934","3.12367768365942","3.70739770559127","4.40767675401936","4.45912176943409","4.3772370181466","4.08016112780511","3.39023926862823","3.15585331335501","3.40964661404952","3.55132274486201","3.54282430435306","3.35149802723443","3.37008761766087","3.5607170806103","3.49367860542687","","2.84154633861124","2.60213342284108","2.39247356715125","2.47569294477307","2.31805183119216","2.29455208770696","2.19611361972705","2.09204743652998","2.06777315076341","1.94898239636563","2.05249276930433","1.96977237296816","2.03453208173166","2.07739978756533","2.03918011112186","1.98363655229691","1.95453656895347","1.90640731561227","1.87175119850382","1.87992552095104","2.05653870978888","1.90614036373977","1.81167273498541","1.8565876503918","1.89072249475824","1.9005720731319","1.91532959669824","1.91782216564973","1.85681474011179","1.78554015915745","1.80299351446754","1.89827196068601","1.73975750560976","1.82776834133421","",
"IDA total","IDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","4.15303375360106","4.0187631886216","4.45972228898492","3.56051223256364","3.3641552396984","4.45587554069393","4.40048055315269","4.40885215388252","4.25085370039866","4.08869920195707","3.8728468747874","3.49169523999519","3.61972198742466","3.86099268293846","4.03671490248383","3.92084143250881","4.10587174825339","3.80884444565443","3.23888114392046","3.28824013115846","3.41939520113743","3.69206415923005","3.50245569564196","3.39806820153182","3.33705776280548","2.68197243084255","2.33267521282466","2.22476683818666","2.35491769852965","3.03564557697873","2.80169231952262","2.73754075049899","2.71492050714191","2.57470164782002","2.53020449285231","2.26240471459161","2.07535515590567","2.08876055032025","2.03073529586064","2.14177176409984","1.96125516065092","1.56138816951064","1.57904138448915","1.5375486581941","1.51561829584739","1.51292583830294","1.49599406021366","1.56328769034708","1.47318038776557","1.36498323621801","1.40828898710965","1.45833808066918","1.32078517440453","",
